"No.","Time","Source","Destination","Protocol","Length","Info"
"800","101.698868","192.168.100.14","104.17.50.107","TCP","55","[TCP Keep-Alive] 57456  >  443 [ACK] Seq=1 Ack=1 Win=257 Len=1"
"801","101.714843","104.17.50.107","192.168.100.14","TCP","66","[TCP Keep-Alive ACK] 443  >  57456 [ACK] Seq=1 Ack=2 Win=32 Len=0 SLE=1 SRE=2"
"802","101.803208","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2384/20489, ttl=128 (reply in 803)"
"803","101.803286","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2384/20489, ttl=128 (request in 802)"
"804","102.097335","192.168.100.14","104.17.173.56","TCP","55","[TCP Keep-Alive] 57481  >  443 [ACK] Seq=1 Ack=1 Win=251 Len=1"
"805","102.112920","104.17.173.56","192.168.100.14","TCP","66","[TCP Keep-Alive ACK] 443  >  57481 [ACK] Seq=1 Ack=2 Win=37 Len=0 SLE=1 SRE=2"
"806","102.287537","192.168.100.14","104.27.161.222","TCP","55","[TCP Keep-Alive] 57486  >  443 [ACK] Seq=1 Ack=1 Win=257 Len=1"
"807","102.288561","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1213/48388, ttl=128 (reply in 808)"
"808","102.288636","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1213/48388, ttl=128 (request in 807)"
"809","102.315568","104.27.161.222","192.168.100.14","TCP","66","[TCP Keep-Alive ACK] 443  >  57486 [ACK] Seq=1 Ack=2 Win=31 Len=0 SLE=1 SRE=2"
"810","102.378487","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=55982/44762, ttl=128 (reply in 811)"
"811","102.378588","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=55982/44762, ttl=128 (request in 810)"
"812","102.530552","IntelCor_bb:93:4c","Azurewav_44:a4:d3","ARP","42","Who has 192.168.100.14? Tell 192.168.100.25"
"813","102.530569","Azurewav_44:a4:d3","IntelCor_bb:93:4c","ARP","42","192.168.100.14 is at 80:a5:89:44:a4:d3"
"814","102.578852","192.168.100.14","104.24.99.248","TCP","55","[TCP Keep-Alive] 57470  >  443 [ACK] Seq=1 Ack=1 Win=831 Len=1"
"815","102.606017","104.24.99.248","192.168.100.14","TCP","66","[TCP Keep-Alive ACK] 443  >  57470 [ACK] Seq=1 Ack=2 Win=57 Len=0 SLE=1 SRE=2"
"816","102.820010","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2385/20745, ttl=128 (reply in 817)"
"817","102.820100","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2385/20745, ttl=128 (request in 816)"
"818","103.303701","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1214/48644, ttl=128 (reply in 819)"
"819","103.303775","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1214/48644, ttl=128 (request in 818)"
"820","103.388790","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=55984/45274, ttl=128 (reply in 821)"
"821","103.388865","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=55984/45274, ttl=128 (request in 820)"
"822","103.748193","192.168.100.14","104.28.5.131","TCP","55","[TCP Keep-Alive] 57491  >  443 [ACK] Seq=1 Ack=1 Win=254 Len=1"
"823","103.778135","104.28.5.131","192.168.100.14","TCP","66","[TCP Keep-Alive ACK] 443  >  57491 [ACK] Seq=1 Ack=2 Win=30 Len=0 SLE=1 SRE=2"
"824","103.799233","192.168.100.14","104.28.5.131","TCP","55","[TCP Keep-Alive] 57490  >  443 [ACK] Seq=1 Ack=1 Win=257 Len=1"
"825","103.826405","104.28.5.131","192.168.100.14","TCP","66","[TCP Keep-Alive ACK] 443  >  57490 [ACK] Seq=1 Ack=2 Win=31 Len=0 SLE=1 SRE=2"
"826","103.829872","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2386/21001, ttl=128 (reply in 827)"
"827","103.829951","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2386/21001, ttl=128 (request in 826)"
"828","103.999450","192.168.100.14","104.17.49.107","TCP","55","[TCP Keep-Alive] 57463  >  443 [ACK] Seq=1 Ack=1 Win=611 Len=1"
"829","104.014974","104.17.49.107","192.168.100.14","TCP","66","[TCP Keep-Alive ACK] 443  >  57463 [ACK] Seq=1 Ack=2 Win=46 Len=0 SLE=1 SRE=2"
"830","104.320858","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1215/48900, ttl=128 (reply in 831)"
"831","104.320931","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1215/48900, ttl=128 (request in 830)"
"832","104.400913","192.168.100.14","104.24.99.248","TCP","55","[TCP Keep-Alive] 57475  >  443 [ACK] Seq=1 Ack=1 Win=255 Len=1"
"833","104.404722","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=55986/45786, ttl=128 (reply in 834)"
"834","104.404811","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=55986/45786, ttl=128 (request in 833)"
"835","104.431491","104.24.99.248","192.168.100.14","TCP","66","[TCP Keep-Alive ACK] 443  >  57475 [ACK] Seq=1 Ack=2 Win=31 Len=0 SLE=1 SRE=2"
"836","104.848405","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2387/21257, ttl=128 (reply in 837)"
"837","104.848481","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2387/21257, ttl=128 (request in 836)"
"838","104.988568","192.168.100.14","104.27.187.129","TCP","55","[TCP Keep-Alive] 57466  >  443 [ACK] Seq=1 Ack=1 Win=255 Len=1"
"839","105.019009","104.27.187.129","192.168.100.14","TCP","66","[TCP Keep-Alive ACK] 443  >  57466 [ACK] Seq=1 Ack=2 Win=32 Len=0 SLE=1 SRE=2"
"840","105.337167","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1216/49156, ttl=128 (reply in 841)"
"841","105.337243","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1216/49156, ttl=128 (request in 840)"
"842","105.407729","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=55988/46298, ttl=128 (reply in 843)"
"843","105.407807","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=55988/46298, ttl=128 (request in 842)"
"844","105.864865","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2388/21513, ttl=128 (reply in 845)"
"845","105.864941","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2388/21513, ttl=128 (request in 844)"
"846","106.359243","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1217/49412, ttl=128 (reply in 847)"
"847","106.359317","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1217/49412, ttl=128 (request in 846)"
"848","106.421064","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=55990/46810, ttl=128 (reply in 849)"
"849","106.421150","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=55990/46810, ttl=128 (request in 848)"
"850","106.880445","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2389/21769, ttl=128 (reply in 851)"
"851","106.880520","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2389/21769, ttl=128 (request in 850)"
"852","107.375837","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1218/49668, ttl=128 (reply in 853)"
"853","107.375921","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1218/49668, ttl=128 (request in 852)"
"854","107.435776","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=55992/47322, ttl=128 (reply in 855)"
"855","107.435852","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=55992/47322, ttl=128 (request in 854)"
"856","107.887530","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2390/22025, ttl=128 (reply in 857)"
"857","107.887652","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2390/22025, ttl=128 (request in 856)"
"858","108.396364","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1219/49924, ttl=128 (reply in 859)"
"859","108.396437","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1219/49924, ttl=128 (request in 858)"
"860","108.442909","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=55994/47834, ttl=128 (reply in 861)"
"861","108.442985","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=55994/47834, ttl=128 (request in 860)"
"862","108.894437","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2391/22281, ttl=128 (reply in 863)"
"863","108.894515","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2391/22281, ttl=128 (request in 862)"
"864","109.411184","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1220/50180, ttl=128 (reply in 865)"
"865","109.411260","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1220/50180, ttl=128 (request in 864)"
"866","109.455913","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=55996/48346, ttl=128 (reply in 867)"
"867","109.455989","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=55996/48346, ttl=128 (request in 866)"
"868","109.902034","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2392/22537, ttl=128 (reply in 869)"
"869","109.902109","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2392/22537, ttl=128 (request in 868)"
"870","110.427482","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1221/50436, ttl=128 (reply in 871)"
"871","110.427573","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1221/50436, ttl=128 (request in 870)"
"872","110.468967","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=55998/48858, ttl=128 (reply in 873)"
"873","110.469043","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=55998/48858, ttl=128 (request in 872)"
"874","110.549103","192.168.100.25","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"875","110.920225","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2393/22793, ttl=128 (reply in 876)"
"876","110.920303","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2393/22793, ttl=128 (request in 875)"
"877","111.449391","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1222/50692, ttl=128 (reply in 878)"
"878","111.449467","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1222/50692, ttl=128 (request in 877)"
"879","111.479911","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=56000/49370, ttl=128 (reply in 880)"
"880","111.479987","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=56000/49370, ttl=128 (request in 879)"
"881","111.573112","192.168.100.25","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"882","111.931190","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2394/23049, ttl=128 (reply in 883)"
"883","111.931303","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2394/23049, ttl=128 (request in 882)"
"884","112.198673","204.79.197.200","192.168.100.14","TCP","60","443  >  57494 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"885","112.471897","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1223/50948, ttl=128 (reply in 886)"
"886","112.471971","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1223/50948, ttl=128 (request in 885)"
"887","112.493032","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=56002/49882, ttl=128 (reply in 888)"
"888","112.493108","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=56002/49882, ttl=128 (request in 887)"
"889","112.596608","192.168.100.25","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"890","112.952562","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2395/23305, ttl=128 (reply in 891)"
"891","112.952637","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2395/23305, ttl=128 (request in 890)"
"892","113.074757","192.168.100.14","122.11.128.50","UDP","114","50251  >  19900 Len=72"
"893","113.485158","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1224/51204, ttl=128 (reply in 894)"
"894","113.485231","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1224/51204, ttl=128 (request in 893)"
"895","113.507074","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=56004/50394, ttl=128 (reply in 896)"
"896","113.507148","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=56004/50394, ttl=128 (request in 895)"
"897","113.621217","192.168.100.25","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"898","113.622311","192.168.100.9","239.255.255.250","SSDP","136","M-SEARCH * HTTP/1.1 "
"899","113.622311","192.168.100.9","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"900","113.623301","192.168.100.9","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"901","113.984052","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2396/23561, ttl=128 (reply in 902)"
"902","113.984129","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2396/23561, ttl=128 (request in 901)"
"903","114.502399","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1225/51460, ttl=128 (reply in 904)"
"904","114.502474","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1225/51460, ttl=128 (request in 903)"
"905","114.524380","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=56006/50906, ttl=128 (reply in 906)"
"906","114.524454","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=56006/50906, ttl=128 (request in 905)"
"907","114.645584","192.168.100.9","239.255.255.250","SSDP","136","M-SEARCH * HTTP/1.1 "
"908","114.645585","192.168.100.9","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"909","114.645585","192.168.100.9","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"910","115.003855","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2397/23817, ttl=128 (reply in 911)"
"911","115.003931","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2397/23817, ttl=128 (request in 910)"
"912","115.082582","Tp-LinkT_07:e3:e2","Azurewav_44:a4:d3","ARP","42","Who has 192.168.100.14? Tell 192.168.100.9"
"913","115.082598","Azurewav_44:a4:d3","Tp-LinkT_07:e3:e2","ARP","42","192.168.100.14 is at 80:a5:89:44:a4:d3"
"914","115.448293","Azurewav_44:a4:d3","IntelCor_bb:93:4c","ARP","42","Who has 192.168.100.25? Tell 192.168.100.14"
"915","115.526173","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1226/51716, ttl=128 (reply in 916)"
"916","115.526249","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1226/51716, ttl=128 (request in 915)"
"917","115.540415","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=56008/51418, ttl=128 (reply in 918)"
"918","115.540490","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=56008/51418, ttl=128 (request in 917)"
"919","115.612347","IntelCor_bb:93:4c","Azurewav_44:a4:d3","ARP","42","192.168.100.25 is at 48:a4:72:bb:93:4c"
"920","115.669016","192.168.100.9","239.255.255.250","SSDP","136","M-SEARCH * HTTP/1.1 "
"921","115.669016","192.168.100.9","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"922","115.669913","192.168.100.9","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"923","116.010985","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2398/24073, ttl=128 (reply in 924)"
"924","116.011059","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2398/24073, ttl=128 (request in 923)"
"925","116.549934","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=56010/51930, ttl=128 (reply in 926)"
"926","116.550008","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=56010/51930, ttl=128 (request in 925)"
"927","116.553467","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1227/51972, ttl=128 (reply in 928)"
"928","116.553543","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1227/51972, ttl=128 (request in 927)"
"929","117.019118","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2399/24329, ttl=128 (reply in 930)"
"930","117.019193","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2399/24329, ttl=128 (request in 929)"
"931","117.112474","Azurewav_c9:65:99","Azurewav_44:a4:d3","ARP","42","Who has 192.168.100.14? Tell 192.168.100.5"
"932","117.112490","Azurewav_44:a4:d3","Azurewav_c9:65:99","ARP","42","192.168.100.14 is at 80:a5:89:44:a4:d3"
"933","117.196940","HuaweiTe_26:8f:b2","Azurewav_44:a4:d3","ARP","60","Who has 192.168.100.14? Tell 192.168.100.1"
"934","117.196957","Azurewav_44:a4:d3","HuaweiTe_26:8f:b2","ARP","42","192.168.100.14 is at 80:a5:89:44:a4:d3"
"935","117.564987","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=56012/52442, ttl=128 (reply in 936)"
"936","117.565063","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=56012/52442, ttl=128 (request in 935)"
"937","117.571402","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1228/52228, ttl=128 (reply in 938)"
"938","117.571476","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1228/52228, ttl=128 (request in 937)"
"939","118.030254","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2400/24585, ttl=128 (reply in 940)"
"940","118.030328","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2400/24585, ttl=128 (request in 939)"
"941","118.577557","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=56014/52954, ttl=128 (reply in 942)"
"942","118.577632","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=56014/52954, ttl=128 (request in 941)"
"943","118.591653","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1229/52484, ttl=128 (reply in 944)"
"944","118.591743","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1229/52484, ttl=128 (request in 943)"
"945","119.037944","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2401/24841, ttl=128 (reply in 946)"
"946","119.038019","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2401/24841, ttl=128 (request in 945)"
"947","119.592235","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=56016/53466, ttl=128 (reply in 948)"
"948","119.592311","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=56016/53466, ttl=128 (request in 947)"
"949","119.610432","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1230/52740, ttl=128 (reply in 950)"
"950","119.610507","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1230/52740, ttl=128 (request in 949)"
"951","119.765777","HuaweiTe_26:8f:b2","Broadcast","ARP","60","Who has 192.168.100.4? Tell 192.168.100.1"
"952","120.055647","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2402/25097, ttl=128 (reply in 953)"
"953","120.055721","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2402/25097, ttl=128 (request in 952)"
"954","120.447911","Azurewav_44:a4:d3","Tp-LinkT_07:e3:e2","ARP","42","Who has 192.168.100.9? Tell 192.168.100.14"
"955","120.452514","Tp-LinkT_07:e3:e2","Azurewav_44:a4:d3","ARP","42","192.168.100.9 is at 84:16:f9:07:e3:e2"
"956","120.606600","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=56018/53978, ttl=128 (reply in 957)"
"957","120.606677","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=56018/53978, ttl=128 (request in 956)"
"958","120.626229","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1231/52996, ttl=128 (reply in 959)"
"959","120.626304","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1231/52996, ttl=128 (request in 958)"
"960","121.062665","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2403/25353, ttl=128 (reply in 961)"
"961","121.062741","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2403/25353, ttl=128 (request in 960)"
"962","121.619976","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=56020/54490, ttl=128 (reply in 963)"
"963","121.620052","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=56020/54490, ttl=128 (request in 962)"
"964","121.644400","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1232/53252, ttl=128 (reply in 965)"
"965","121.644474","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1232/53252, ttl=128 (request in 964)"
"966","122.074816","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2404/25609, ttl=128 (reply in 967)"
"967","122.074899","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2404/25609, ttl=128 (request in 966)"
"968","122.634103","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=56022/55002, ttl=128 (reply in 969)"
"969","122.634179","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=56022/55002, ttl=128 (request in 968)"
"970","122.664463","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1233/53508, ttl=128 (reply in 971)"
"971","122.664538","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1233/53508, ttl=128 (request in 970)"
"972","123.092946","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2405/25865, ttl=128 (reply in 973)"
"973","123.093022","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2405/25865, ttl=128 (request in 972)"
"974","123.647373","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=56024/55514, ttl=128 (reply in 975)"
"975","123.647477","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=56024/55514, ttl=128 (request in 974)"
"976","123.696027","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1234/53764, ttl=128 (reply in 977)"
"977","123.696102","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1234/53764, ttl=128 (request in 976)"
"978","124.110828","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2406/26121, ttl=128 (reply in 979)"
"979","124.110905","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2406/26121, ttl=128 (request in 978)"
"980","124.661708","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=56026/56026, ttl=128 (reply in 981)"
"981","124.661783","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=56026/56026, ttl=128 (request in 980)"
"982","124.726093","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1235/54020, ttl=128 (reply in 983)"
"983","124.726168","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1235/54020, ttl=128 (request in 982)"
"984","124.885927","192.168.1.254","192.168.1.255","RIPv2","66","Response"
"985","125.076147","192.168.100.14","122.11.128.50","UDP","114","50251  >  19900 Len=72"
"986","125.131497","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2407/26377, ttl=128 (reply in 987)"
"987","125.131578","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2407/26377, ttl=128 (request in 986)"
"988","125.675289","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=56028/56538, ttl=128 (reply in 989)"
"989","125.675366","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=56028/56538, ttl=128 (request in 988)"
"990","125.741908","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1236/54276, ttl=128 (reply in 991)"
"991","125.741982","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1236/54276, ttl=128 (request in 990)"
"992","126.150823","192.168.100.25","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=2408/26633, ttl=128 (reply in 993)"
"993","126.150899","192.168.100.14","192.168.100.25","ICMP","74","Echo (ping) reply    id=0x0001, seq=2408/26633, ttl=128 (request in 992)"
"994","126.689338","192.168.100.9","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=56030/57050, ttl=128 (reply in 995)"
"995","126.689416","192.168.100.14","192.168.100.9","ICMP","74","Echo (ping) reply    id=0x0001, seq=56030/57050, ttl=128 (request in 994)"
"996","126.766648","192.168.100.5","192.168.100.14","ICMP","74","Echo (ping) request  id=0x0001, seq=1237/54532, ttl=128 (reply in 997)"
"997","126.766724","192.168.100.14","192.168.100.5","ICMP","74","Echo (ping) reply    id=0x0001, seq=1237/54532, ttl=128 (request in 996)"
